,smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
30,CC(C)[O-].[Al],0.0,11.609640474436814,3.5773502691896257,3.5629488288431146,4.717649367222366,1.7320508075688772,1.3904027987747676,1.3904027987747676,1.0487547899806575,1.0487547899806575,0.0,0.0,0.0,0.0,6.103966387748303,5.106527394840706,0.0,17.36106511960754,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,86.03177705391,1.4,1.4,1.4,1.0,0.49246753246753233,5,79.01400000000001,3.2451124978365313,9.088090387260642,4.492467532467534,115.07706045739062,43.13688200080548,9.527777777777779,0.8523215585323252,9.527777777777779,0.0,0.0,0.0,-0.41666666666666674,-0.8523215585323252,-0.6257000000000001,20.889999999999993,86.07,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,29,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,13.847474399381248,0.0,17.36106511960754,0.0,0,5.106527394840706,17.36106511960754,0.0,0.0,0.0,19.95144078712955,0.0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,23.465031507355846,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,23.06,0.0,0.0,0.0,9.527777777777779,0.0,0.0,0.0,-0.41666666666666674,3.2222222222222223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3599705501419643
31,C1=CC2=C(C=C1C3=CC4=C(C=C3)C(=O)OC4=O)C(=O)OC2=O,1.8442509598817258,833.347204938612,15.430356941388641,10.913591357920934,10.913591357920934,10.541713895658194,6.359060905280623,6.359060905280623,4.874680001656681,4.874680001656681,3.6229148827037347,3.6229148827037347,2.5296901379109853,2.5296901379109853,23.877221151807397,19.178148736287287,0.0,22.253805966787983,11.126902983393991,0.0,24.26546827384644,12.13273413692322,0.0,9.473725907600098,0.0,294.01643791199996,0.5,0.8636363636363636,1.2727272727272727,0.0,-3.28,22,288.17,173319.93878739688,12.459873630231067,4.109384994372358,1.6061380350088068,122.80978233527783,11.579912393969934,0.38565670321193046,11.579912393969934,0.346426511201812,0.18208461934156417,0.346426511201812,-0.6966689762324683,-0.38565670321193046,1.9747999999999997,71.37000000000002,294.218,0,6,0,2,2,2,0,2,6,0,6,0,1,0,0,0,106,9.473725907600098,0.0,0.0,0.0,0.0,23.877221151807397,0.0,19.178148736287287,0.0,0.0,12.13273413692322,35.392371257240434,0.0,22.253805966787983,4,28.651874643887382,23.877221151807397,0.0,0.0,0.0,0.0,0.0,58.65200837755764,0.0,11.126902983393991,0.0,0.0,0.0,0.0,23.877221151807397,9.473725907600098,0.0,41.43195470307527,36.39820241076966,0.0,11.126902983393991,0.0,86.74000000000001,9.062077163790729,0.0,45.98875399792607,0.0,2.0398108780549276,-2.7365271808652034,9.31255180776014,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5900756928005495
32,CO[Si](C)(CC=C)OC,3.7511189908100766,89.05865002596164,7.328427124746191,6.3080604124904465,7.308060412490448,4.181980515339464,2.894794842912589,5.418398205026863,2.034857719275891,5.527222888638047,1.3787184709213474,4.136155412764042,0.5121886974951644,1.5365660924854931,8.56091420486596,0.0,0.0,0.0,0.0,6.044095776916472,0.0,14.219595082555067,12.623031460514968,6.578935683598497,8.852010052238501,146.076306218,1.4444444444444444,1.8888888888888888,2.0,0.6666666666666666,-0.12311688311688312,9,132.14999999999998,83.09848478310953,8.876883116883121,3.8185445188959393,2.7887441931263695,57.7290933298357,5.172777777777778,0.39754900265453286,5.172777777777778,0.3377658439158282,0.8472222222222223,0.3377658439158282,-1.8153935185185184,-0.39754900265453286,1.5372,40.64000000000001,146.262,0,2,0,0,0,0,0,0,2,0,3,0,4,0,0,0,54,8.852010052238501,0.0,0.0,0.0,0.0,8.56091420486596,0.0,0.0,0.0,6.578935683598497,6.076020106833881,6.5470113536810866,20.263690859471538,0.0,0,8.852010052238501,8.56091420486596,0.0,0.0,0.0,12.591107130597559,14.219595082555067,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,22.780509287421026,8.852010052238501,0.0,0.0,12.654955790432378,12.591107130597559,0.0,0.0,18.46,10.345555555555556,0.0,0.0,0.0,0.0,0.0,0.8472222222222223,1.8325617283950617,5.624930555555556,1.5441743827160497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44221971230602114
33,O=[Si]=O,3.2659863237109046,23.774437510817343,2.7071067811865475,1.3164965809277263,2.3164965809277263,1.4142135623730951,0.4082482904638631,1.2247448713915892,0.08333333333333336,0.25000000000000006,0.0,0.0,0.0,0.0,9.292543338987409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923893333118075,59.966755770000006,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,-0.18311688311688312,3,60.084,2.7548875021634682,2.8168831168831163,1.8168831168831163,1.8168831168831188,19.40222479242814,8.402777777777779,0.5489662242368926,8.402777777777779,0.5489662242368926,1.4166666666666665,0.2744831121184463,-1.4166666666666665,-0.2744831121184463,-0.6184000000000001,7.126999999999999,60.084,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,9.292543338987409,8.923893333118075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.923893333118075,9.292543338987409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.292543338987409,8.923893333118075,0.0,0.0,0.0,0.0,0.0,0.0,34.14,16.805555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3490914202027598
34,CCO[Si](C)(C)C,3.154490065368808,46.532068975639476,5.914213562373095,5.615355071650411,6.615355071650411,3.060660171779821,2.6999060610132917,6.108154351477155,2.5453851375880143,7.058805143574416,0.5773502691896258,1.7320508075688776,0.4330127018922194,1.2990381056766582,8.317393252699539,0.0,0.0,0.0,0.0,6.606881964512918,0.0,0.0,6.923737199690624,19.64103406104326,4.426005026119251,118.08139159800001,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.0,0.1768831168831169,7,104.13999999999999,18.14170945007629,7.176883116883116,2.475885309561216,6.176883116883117,46.81688048920822,5.368055555555555,0.4179142759720421,5.368055555555555,0.18315998619819987,0.8707561728395061,0.18315998619819987,-1.1572145061728394,-0.4179142759720421,1.8578000000000001,34.97199999999999,118.25199999999998,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0,44,4.426005026119251,0.0,8.317393252699539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56477126073388,6.606881964512918,0.0,0,4.426005026119251,8.317393252699539,0.0,0.0,0.0,26.56477126073388,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.924275217212458,4.426005026119251,0.0,6.923737199690624,0.0,19.64103406104326,0.0,0.0,9.23,5.368055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.483603395061728,-1.1572145061728394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5028169417810008
35,C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,2.1467113756182017,390.6842279806418,10.673362107437434,8.181750982360123,8.181750982360123,7.237183443017882,4.628332969745327,4.628332969745327,3.240133260073663,3.240133260073663,1.9959016590840102,1.9959016590840102,1.2078207818757114,1.2078207818757114,0.0,0.0,0.0,0.0,0.0,22.873796215934934,0.0,24.26546827384644,24.26546827384644,0.0,16.20419790812442,200.094963004,0.6,0.9333333333333333,1.2666666666666666,0.0,-2.1599999999999997,15,188.14499999999998,3273.0597109750706,9.3971519262254,3.9196606578585556,2.4034585195024754,88.28182394909331,5.577222222222222,0.4573792324887019,5.577222222222222,0.12707972474727325,0.7219038170823886,0.12707972474727325,0.7219038170823886,-0.4573792324887019,2.643299999999999,61.78280000000001,200.241,4,3,0,0,0,2,0,2,3,2,3,0,2,0,0,0,76,16.20419790812442,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,11.374772549367124,0.0,2,4.736862953800049,11.374772549367124,0.0,0.0,0.0,0.0,11.46733495432437,48.53093654769288,0.0,11.49902366656781,16.20419790812442,11.374772549367124,11.49902366656781,0.0,0.0,0.0,0.0,0.0,48.53093654769288,0.0,0.0,0.0,61.269999999999996,5.577222222222222,0.0,0.0,0.0,12.579477828168304,1.5166137566137572,14.493352859662382,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7323874464203445
36,O.O[Si](=O)O.[Ca],-4.4999999250000016e-08,30.52932501298081,3.5773502691896257,3.0097822626503263,6.218151428886429,1.7320508075688772,0.6513377407318894,1.9540132221956683,0.2825741858350554,0.8477225575051661,0.0,0.0,0.0,0.0,9.170249724093106,0.0,0.0,43.21442634204699,0.0,0.0,0.0,0.0,0.0,0.0,14.053285600878851,135.95047611799998,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.8366233766233767,6,132.16,3.2451124978365313,15.82219231156805,9.275725206087277,101.71397272588082,66.01040646146618,8.74074074074074,0.7614865323205764,8.74074074074074,0.7614865323205764,0.0,0.5114500636444657,-3.1296296296296293,-0.5114500636444657,-2.8191,20.2459,136.192,4,4,0,0,0,0,0,0,1,2,6,2,0,0,0,0,34,15.067530770201177,0.0,0.0,0.0,0.0,9.170249724093106,4.4619466665590375,0.0,0.0,0.0,0.0,0.0,37.738234506165625,0.0,0,19.529477436760214,46.90848423025873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.97601500045991,4.4619466665590375,0.0,0.0,0.0,0.0,0.0,0.0,89.03000000000002,8.74074074074074,0.0,14.314814814814815,0.0,0.0,0.0,0.0,0.0,0.0,-3.1296296296296293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3519600388347876
37,C[Si](C)(C)Cl,3.0237157840738176,22.364527976600282,4.5,3.8779644730092273,5.6338934190276815,2.0,1.6889822365046137,6.200840128541523,2.0669467095138407,9.602520385624569,0.0,0.0,0.0,0.0,7.3836454668552705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64103406104326,11.078982570716347,108.016204498,1.2,1.2,1.2,1.0,0.5068831168831169,5,99.57199999999999,3.6096404744368114,5.506883116883117,1.309100131295615,110.23736248627436,38.85874859965274,5.668981481481481,0.16788223562762358,5.668981481481481,0.14696057255547915,1.1388888888888888,0.14696057255547915,-1.1388888888888888,-0.16788223562762358,2.0601,29.198999999999987,108.64399999999999,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0.0,7.3836454668552705,0.0,0.0,0.0,0.0,0.0,0.0,11.078982570716347,0.0,19.64103406104326,0.0,0.0,0.0,0,0.0,18.46262803757162,0.0,0.0,0.0,19.64103406104326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.078982570716347,7.3836454668552705,0.0,0.0,0.0,0.0,19.64103406104326,0.0,0.0,0.0,0.0,5.668981481481481,0.0,0.0,0.0,0.0,0.0,0.0,6.275462962962964,-1.1388888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3292950602436494
38,C[N+](C)(C)C.[OH-],0.0,23.019550008653873,4.5,4.894427190999917,4.894427190999917,2.0,1.7888543819998317,1.7888543819998317,2.6832815729997477,2.6832815729997477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476191835881363,0.0,4.483030857694624,0.0,0.0,0.0,28.19068793070876,0.0,91.099714036,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.08,6,78.04999999999998,3.6096404744368114,9.325664306538942,2.157216946676406,5222.419999999999,39.28463595623245,2.125,0.8696814924318097,2.125,0.06746072022008485,0.0,0.06746072022008485,0.0,-0.8696814924318097,0.14560000000000012,25.89219999999999,91.15399999999998,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,40,9.959222693575988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19068793070876,0,9.959222693575988,0.0,0.0,0.0,0.0,0.0,28.19068793070876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14991062428475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3900416776768559
39,C[Si](C)(C)N[Si](C)(C)C,3.7464179312510324,76.2114326716684,7.707106781186548,7.5,9.5,3.7071067811865475,3.5,10.5,4.625,14.625,0.75,6.75,1.125,10.125,16.47092175452341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.92999904628624,0.0,161.105602668,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.39376623376623376,9,142.24499999999998,27.435741083179973,9.393766233766234,2.5578959332116855,8.393766233766234,61.03569987387136,3.736111111111111,0.3597437928260598,3.736111111111111,0.10924184889031315,0.9809027777777777,0.10924184889031315,-0.9809027777777781,-0.3597437928260598,2.2458,49.82770000000003,161.397,1,1,0,0,0,0,0,0,1,1,3,0,2,0,0,0,56,4.64793092419972,16.47092175452341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28206812208652,0.0,0.0,0.0,0,0.0,16.47092175452341,0.0,4.64793092419972,0.0,39.28206812208652,0.0,0.0,0.0,0.0,4.64793092419972,0.0,0.0,0.0,16.47092175452341,0.0,0.0,0.0,0.0,39.28206812208652,0.0,0.0,12.03,3.736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.114583333333332,-1.9618055555555558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6126262344720783
40,C=O,2.0,2.0,2.0,1.1153550716504106,1.1153550716504106,1.0,0.2886751345948129,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78907609989417,0.0,4.794537184071822,30.010564684,1.5,1.5,1.5,0.0,-0.33,2,28.009999999999998,2.0,1.6699999999999997,0.6700000000000002,-5.360303030303031,12.900773127873316,8.0,0.3070970261864102,8.0,0.10638225365854179,2.0,0.10638225365854179,2.0,-0.3070970261864102,-0.1849,7.121,30.026,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12,4.794537184071822,6.78907609989417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.794537184071822,6.78907609989417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78907609989417,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36062445834190227
41,[N+](=O)(O)[O-],2.8030394876740514,26.264662506490403,3.5773502691896257,1.710923771927642,1.710923771927642,1.7320508075688772,0.5651483716701108,0.5651483716701108,0.23783491543553822,0.23783491543553822,0.0,0.0,0.0,0.0,5.086619042932543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.321571293542863,62.995642892000006,2.0,2.0,2.0,0.0,-0.8,4,62.004000000000005,3.2451124978365313,3.2,0.6545454545454547,0.07500000000000012,21.775556887606736,8.36111111111111,0.32775202492854333,8.36111111111111,0.29129547909447084,1.5,0.29129547909447084,-1.5,-0.32775202492854333,-0.34770000000000006,8.7809,63.01200000000001,1,4,0,0,0,0,0,0,2,1,4,0,0,0,0,0,24,5.20725302477729,0.0,0.0,0.0,5.086619042932543,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0,10.293872067709833,0.0,0.0,0.0,0.0,0.0,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,0.0,10.293872067709833,0.0,10.114318268765572,0.0,0.0,0.0,0.0,0.0,63.370000000000005,0.0,0.0,8.36111111111111,13.63888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3085061818114063
42,CC(C)(C)O,3.0237157840738176,19.11941547876375,4.5,3.947213595499958,3.947213595499958,2.0,1.723606797749979,1.723606797749979,2.170820393249937,2.170820393249937,0.0,0.0,0.0,0.0,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,5.106527394840706,74.07316494,1.2,1.2,1.2,1.0,-0.04,5,64.04299999999999,3.6096404744368114,4.960000000000001,0.9767560019818928,9507.96,32.62831112321538,8.520833333333332,0.3907600879079809,8.520833333333332,0.05632585341065862,0.5,0.05632585341065862,-0.5,-0.3907600879079809,0.7771999999999999,21.971799999999995,74.12299999999999,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,32,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.601050810983688,0,5.106527394840706,0.0,0.0,0.0,0.0,26.37226241005556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,8.520833333333332,-0.5,0.0,0.0,0.0,5.229166666666667,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4498276567484776
43,CCCCCCC,2.447472887876344,19.219280948873624,5.535533905932738,5.535533905932738,5.535533905932738,3.414213562373095,3.414213562373095,3.414213562373095,2.060660171779821,2.060660171779821,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,13.847474399381248,0.0,100.12520051199999,0.7142857142857143,1.1428571428571428,1.4285714285714286,1.0,0.0,7,84.07699999999998,35.509609925153406,7.0,6.0,6.0,46.92890371420919,2.245694444444444,0.06538238322804024,2.245694444444444,-0.05332609175221321,1.3611111111111112,0.05332609175221321,1.3611111111111112,-0.06538238322804024,2.976700000000002,34.432999999999986,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008611111111112,4.491388888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.47630987365330063
44,N,0.0,0.0,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.026549096,1.0,1.0,1.0,0.0,-0.04,1,14.007,0.0,0.9600000000000016,-27.040000000000028,-104.0400000000001,7.50422812385033,0.0,0.34392573610777344,0.0,-0.34392573610777344,0.0,0.34392573610777344,0.0,-0.34392573610777344,0.16199999999999998,5.0221,17.031,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,6.150546350318038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3975550616040572
